TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,TaskboardPosition.x,TaskboardPosition.y,TaskboardPosition.z,TaskboardRotation.x,TaskboardRotation.y,TaskboardRotation.z,Landmark1Name,Landmark2Name,Landmark3Name,Landmark4Name,Landmark5Name,Landmark6Name,Landmark1Position.x,Landmark1Position.y,Landmark1Position.z,Landmark2Position.x,Landmark2Position.y,Landmark2Position.z,Landmark3Position.x,Landmark3Position.y,Landmark3Position.z,Landmark4Position.x,Landmark4Position.y,Landmark4Position.z,Landmark5Position.x,Landmark5Position.y,Landmark5Position.z,Landmark6Position.x,Landmark6Position.y,Landmark6Position.z,Landmark1Rotation.x,Landmark1Rotation.y,Landmark1Rotation.z,Landmark2Rotation.x,Landmark2Rotation.y,Landmark2Rotation.z,Landmark3Rotation.x,Landmark3Rotation.y,Landmark3Rotation.z,Landmark4Rotation.x,Landmark4Rotation.y,Landmark4Rotation.z,Landmark5Rotation.x,Landmark5Rotation.y,Landmark5Rotation.z,Landmark6Rotation.x,Landmark6Rotation.y,Landmark6Rotation.z,Landmark1State,Landmark2State,Landmark3State,Landmark4State,Landmark5State,Landmark6State
9.58,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.58,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.599999,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.62,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.639999,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.66,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.679999,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.7,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.719999,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.719999,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.74,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.76,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.78,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.8,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.82,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.82,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.84,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.86,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.88,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.9,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.92,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.94,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.96,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.96,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
9.98,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.02,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.04,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.06,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.06,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.08,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.1,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.12,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.14,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.16,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.18,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.18,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.2,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.22,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.24,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.26,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.28,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.28,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.3,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.32,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.34,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.36,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
10.38,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,MIN1,MAX1,MAX3,MIN3,MAX2,MIN2,0.4166751,0.8249703,0.3545499,0.06476279,0.8388434,0.4332284,-0.1412784,0.884122,0.6900156,0.2835021,0.884122,0.6900156,-0.5025241,0.8302345,0.3844049,0.6714222,0.8602992,0.5549101,79.99997,2.400726E-09,0.01195648,79.99997,0,-1.52831E-06,79.99997,0,0,79.99997,0,0,79.99997,-1.500454E-10,0.0004880702,79.99997,0,0,highlighted,highlighted,,,highlighted,
